Z,Resistivity(ohm.m),easting,northing,ID
-4.3,21.451773333333335,107761.108,183310.609,1.0
-4.2,21.431826666666666,107761.108,183310.609,1.0
-4.1,21.391211666666667,107761.108,183310.609,1.0
-4.0,21.357687499999997,107761.108,183310.609,1.0
-3.9,21.356803333333335,107761.108,183310.609,1.0
-3.8,21.243676,107761.108,183310.609,1.0
-3.7,21.259909999999998,107761.108,183310.609,1.0
-3.6,21.20042666666667,107761.108,183310.609,1.0
-3.5,21.0714625,107761.108,183310.609,1.0
-3.4,21.1061825,107761.108,183310.609,1.0
-3.3,20.85463,107761.108,183310.609,1.0
-3.2,20.83527,107761.108,183310.609,1.0
-3.1,20.99077,107761.108,183310.609,1.0
-3.0,20.54129,107761.108,183310.609,1.0
-2.9,20.98304,107761.108,183310.609,1.0
-2.8,20.77763714285714,107761.108,183310.609,1.0
-2.7,20.678098333333335,107761.108,183310.609,1.0
-2.6,20.789367142857145,107761.108,183310.609,1.0
-2.5,21.2727,107761.108,183310.609,1.0
-2.4,20.965356,107761.108,183310.609,1.0
-2.3,21.086068,107761.108,183310.609,1.0
-2.2,21.204663333333333,107761.108,183310.609,1.0
-2.1,21.421096666666667,107761.108,183310.609,1.0
-2.0,21.4151925,107761.108,183310.609,1.0
-1.9,21.938157999999998,107761.108,183310.609,1.0
-1.8,21.689294,107761.108,183310.609,1.0
-1.7,22.399958571428574,107761.108,183310.609,1.0
-1.6,22.9008575,107761.108,183310.609,1.0
-1.5,23.643023333333332,107761.108,183310.609,1.0
-1.4,23.60987833333333,107761.108,183310.609,1.0
-1.3,25.04730875,107761.108,183310.609,1.0
-1.2,25.410085714285714,107761.108,183310.609,1.0
-1.1,25.27259857142857,107761.108,183310.609,1.0
-1.0,26.65402,107761.108,183310.609,1.0
-0.9,27.75504375,107761.108,183310.609,1.0
-0.8,29.0898625,107761.108,183310.609,1.0
-0.7,30.508453333333332,107761.108,183310.609,1.0
-0.6,32.58569222222222,107761.108,183310.609,1.0
-0.5,35.118543333333335,107761.108,183310.609,1.0
-0.4,38.56481875,107761.108,183310.609,1.0
-0.3,44.00752333333334,107761.108,183310.609,1.0
-0.2,49.64278888888889,107761.108,183310.609,1.0
-0.1,56.12813714285714,107761.108,183310.609,1.0
-0.0,55.002788571428574,107761.108,183310.609,1.0
-4.3,21.479554,107761.387,183310.199,2.0
-4.2,21.44644166666667,107761.387,183310.199,2.0
-4.1,21.34549909090909,107761.387,183310.199,2.0
-4.0,21.264878333333332,107761.387,183310.199,2.0
-3.9,21.125034285714285,107761.387,183310.199,2.0
-3.8,21.065714444444446,107761.387,183310.199,2.0
-3.7,20.977505714285712,107761.387,183310.199,2.0
-3.6,20.72548,107761.387,183310.199,2.0
-3.5,20.72383,107761.387,183310.199,2.0
-3.4,20.649037142857143,107761.387,183310.199,2.0
-3.3,20.0817175,107761.387,183310.199,2.0
-3.2,20.180232,107761.387,183310.199,2.0
-3.1,20.212777777777777,107761.387,183310.199,2.0
-3.0,19.85020142857143,107761.387,183310.199,2.0
-2.9,19.55950888888889,107761.387,183310.199,2.0
-2.8,20.09280090909091,107761.387,183310.199,2.0
-2.7,19.717049,107761.387,183310.199,2.0
-2.6,19.610030833333333,107761.387,183310.199,2.0
-2.5,19.288741666666667,107761.387,183310.199,2.0
-2.4,19.206998000000002,107761.387,183310.199,2.0
-2.3,19.32387909090909,107761.387,183310.199,2.0
-2.2,19.250307692307693,107761.387,183310.199,2.0
-2.1,19.814919,107761.387,183310.199,2.0
-2.0,19.215471,107761.387,183310.199,2.0
-1.9,19.467924545454544,107761.387,183310.199,2.0
-1.8,19.20823181818182,107761.387,183310.199,2.0
-1.7,20.055102857142856,107761.387,183310.199,2.0
-1.6,20.633132,107761.387,183310.199,2.0
-1.5,21.210181666666667,107761.387,183310.199,2.0
-1.4,21.07348461538462,107761.387,183310.199,2.0
-1.3,21.962857058823527,107761.387,183310.199,2.0
-1.2,22.623216666666668,107761.387,183310.199,2.0
-1.1,22.728139333333335,107761.387,183310.199,2.0
-1.0,23.962738125,107761.387,183310.199,2.0
-0.9,25.170095333333332,107761.387,183310.199,2.0
-0.8,26.085316875,107761.387,183310.199,2.0
-0.7,27.872711875,107761.387,183310.199,2.0
-0.6,29.686203333333335,107761.387,183310.199,2.0
-0.5,32.92653833333333,107761.387,183310.199,2.0
-0.4,37.95191684210526,107761.387,183310.199,2.0
-0.3,46.30370421052632,107761.387,183310.199,2.0
-0.2,56.297633157894744,107761.387,183310.199,2.0
-0.1,62.5188448,107761.387,183310.199,2.0
-0.0,63.15845733333333,107761.387,183310.199,2.0
-4.3,21.647144,107761.668,183309.785,3.0
-4.2,21.571055,107761.668,183309.785,3.0
-4.1,21.32319,107761.668,183309.785,3.0
-4.0,21.05780125,107761.668,183309.785,3.0
-3.9,20.82925125,107761.668,183309.785,3.0
-3.8,20.67820125,107761.668,183309.785,3.0
-3.7,20.25906375,107761.668,183309.785,3.0
-3.6,20.11845,107761.668,183309.785,3.0
-3.5,19.9281,107761.668,183309.785,3.0
-3.4,19.422038571428573,107761.668,183309.785,3.0
-3.3,19.177238888888887,107761.668,183309.785,3.0
-3.2,18.867086666666665,107761.668,183309.785,3.0
-3.1,18.51127125,107761.668,183309.785,3.0
-3.0,17.732552000000002,107761.668,183309.785,3.0
