Z,Resistivity(ohm.m),easting,northing,ID
-4.2,22.53349,107761.108,183310.609,1.0
-3.7,22.34253,107761.108,183310.609,1.0
-3.5,21.80329,107761.108,183310.609,1.0
-3.2,21.3906,107761.108,183310.609,1.0
-3.1,21.87418,107761.108,183310.609,1.0
-2.8,21.6536,107761.108,183310.609,1.0
-2.7,20.63581,107761.108,183310.609,1.0
-2.4,20.36497,107761.108,183310.609,1.0
-2.3,21.45616,107761.108,183310.609,1.0
-2.1,21.645,107761.108,183310.609,1.0
-1.9,20.46649,107761.108,183310.609,1.0
-1.7,21.00921,107761.108,183310.609,1.0
-1.6,23.12236,107761.108,183310.609,1.0
-1.3,22.87692,107761.108,183310.609,1.0
-1.2,23.87094,107761.108,183310.609,1.0
-1.0,26.4336,107761.108,183310.609,1.0
-0.9,28.072675,107761.108,183310.609,1.0
-0.7,32.372105,107761.108,183310.609,1.0
-0.5,36.03202,107761.108,183310.609,1.0
-0.4,40.01469,107761.108,183310.609,1.0
-0.3,41.889833333333335,107761.108,183310.609,1.0
-0.2,47.93839,107761.108,183310.609,1.0
-0.1,42.983355,107761.108,183310.609,1.0
-4.2,22.363405,107761.387,183310.199,2.0
-4.0,22.14187,107761.387,183310.199,2.0
-3.7,21.976115,107761.387,183310.199,2.0
-3.5,21.301524999999998,107761.387,183310.199,2.0
-3.2,20.71736,107761.387,183310.199,2.0
-3.1,21.161365,107761.387,183310.199,2.0
-2.8,19.857366666666667,107761.387,183310.199,2.0
-2.7,19.632179999999998,107761.387,183310.199,2.0
-2.4,19.20762,107761.387,183310.199,2.0
-2.3,19.04263,107761.387,183310.199,2.0
-2.1,20.27937,107761.387,183310.199,2.0
-2.0,16.15322,107761.387,183310.199,2.0
-1.9,18.94726,107761.387,183310.199,2.0
-1.7,19.27657,107761.387,183310.199,2.0
-1.6,19.627176666666667,107761.387,183310.199,2.0
-1.4,16.54024,107761.387,183310.199,2.0
-1.3,22.87692,107761.387,183310.199,2.0
-1.2,20.920313333333336,107761.387,183310.199,2.0
-1.1,18.63771,107761.387,183310.199,2.0
-1.0,23.584856666666667,107761.387,183310.199,2.0
-0.9,26.577886666666668,107761.387,183310.199,2.0
-0.7,30.951506666666663,107761.387,183310.199,2.0
-0.6,31.518774999999998,107761.387,183310.199,2.0
-0.5,36.03202,107761.387,183310.199,2.0
-0.4,39.7203025,107761.387,183310.199,2.0
-0.3,42.2564225,107761.387,183310.199,2.0
-0.2,49.893519999999995,107761.387,183310.199,2.0
-0.1,47.103795,107761.387,183310.199,2.0
-4.2,22.19332,107761.668,183309.785,3.0
-4.1,21.67679,107761.668,183309.785,3.0
-4.0,21.84615,107761.668,183309.785,3.0
-3.7,21.6097,107761.668,183309.785,3.0
-3.6,20.68983,107761.668,183309.785,3.0
-3.5,20.226225,107761.668,183309.785,3.0
-3.2,19.324085,107761.668,183309.785,3.0
-3.1,19.66489,107761.668,183309.785,3.0
-3.0,17.3189,107761.668,183309.785,3.0
-2.8,18.05975,107761.668,183309.785,3.0
-2.7,18.62855,107761.668,183309.785,3.0
-2.6,16.65508,107761.668,183309.785,3.0
-2.4,16.94294,107761.668,183309.785,3.0
-2.3,16.712716666666665,107761.668,183309.785,3.0
-2.1,18.91374,107761.668,183309.785,3.0
-2.0,15.0081,107761.668,183309.785,3.0
-1.9,16.092775,107761.668,183309.785,3.0
-1.7,16.114765,107761.668,183309.785,3.0
-1.6,16.50445,107761.668,183309.785,3.0
-1.4,15.484145000000002,107761.668,183309.785,3.0
-1.3,15.82336,107761.668,183309.785,3.0
-1.2,18.030155,107761.668,183309.785,3.0
-1.1,18.135405,107761.668,183309.785,3.0
-1.0,22.160485,107761.668,183309.785,3.0
-0.9,22.393616666666663,107761.668,183309.785,3.0
-0.8,23.439,107761.668,183309.785,3.0
-0.7,29.057316666666665,107761.668,183309.785,3.0
-0.6,32.447810000000004,107761.668,183309.785,3.0
-0.4,42.14659,107761.668,183309.785,3.0
-0.3,50.2246325,107761.668,183309.785,3.0
-0.2,51.84865,107761.668,183309.785,3.0
-0.1,58.488324285714285,107761.668,183309.785,3.0
-4.1,21.67679,107761.949,183309.372,4.0
-4.0,21.55043,107761.949,183309.372,4.0
-3.9,20.55135,107761.949,183309.372,4.0
-3.6,19.81262,107761.949,183309.372,4.0
-3.5,19.65269,107761.949,183309.372,4.0
-3.4,18.63157,107761.949,183309.372,4.0
-3.2,18.60405,107761.949,183309.372,4.0
-3.1,18.026335,107761.949,183309.372,4.0
-3.0,16.487675,107761.949,183309.372,4.0
-2.8,16.26075,107761.949,183309.372,4.0
-2.7,14.71849,107761.949,183309.372,4.0
-2.6,15.0897,107761.949,183309.372,4.0
-2.4,14.153013333333334,107761.949,183309.372,4.0
-2.3,14.46642,107761.949,183309.372,4.0
-2.2,12.83107,107761.949,183309.372,4.0
-2.0,13.021105,107761.949,183309.372,4.0
-1.9,12.968536666666665,107761.949,183309.372,4.0
-1.7,12.967193333333334,107761.949,183309.372,4.0
-1.6,13.013255000000001,107761.949,183309.372,4.0
-1.4,13.825375000000001,107761.949,183309.372,4.0
-1.3,14.631129999999999,107761.949,183309.372,4.0
-1.2,16.61531,107761.949,183309.372,4.0
-1.1,16.970573333333334,107761.949,183309.372,4.0
-1.0,17.83247,107761.949,183309.372,4.0
-0.9,21.74774,107761.949,183309.372,4.0
-0.8,23.966365,107761.949,183309.372,4.0
-0.7,29.53082,107761.949,183309.372,4.0
-0.6,35.1680275,107761.949,183309.372,4.0
-0.4,48.50779666666667,107761.949,183309.372,4.0
-0.3,52.58706,107761.949,183309.372,4.0
-0.1,59.888501250000004,107761.949,183309.372,4.0
-4.1,21.60773,107762.23,183308.958,5.0
-4.0,21.13672,107762.23,183308.958,5.0
-3.9,20.55135,107762.23,183308.958,5.0
-3.6,19.33223,107762.23,183308.958,5.0
-3.4,18.392775,107762.23,183308.958,5.0
-3.1,16.66026,107762.23,183308.958,5.0
-3.0,15.42691,107762.23,183308.958,5.0
-2.7,14.30469,107762.23,183308.958,5.0
-2.6,13.852196666666666,107762.23,183308.958,5.0
-2.4,13.311715,107762.23,183308.958,5.0
-2.3,11.7159,107762.23,183308.958,5.0
-2.2,12.252320000000001,107762.23,183308.958,5.0
-2.0,11.588840000000001,107762.23,183308.958,5.0
-1.9,11.5159,107762.23,183308.958,5.0
-1.7,11.581163333333334,107762.23,183308.958,5.0
-1.6,11.80958,107762.23,183308.958,5.0
-1.4,13.012705,107762.23,183308.958,5.0
-1.3,14.095035,107762.23,183308.958,5.0
-1.1,16.66721,107762.23,183308.958,5.0
-1.0,18.1913,107762.23,183308.958,5.0
-0.9,22.265020000000003,107762.23,183308.958,5.0
-0.8,25.941149999999997,107762.23,183308.958,5.0
-0.6,35.313812,107762.23,183308.958,5.0
-0.5,40.44134,107762.23,183308.958,5.0
-0.4,50.25745333333333,107762.23,183308.958,5.0
-0.3,58.3422775,107762.23,183308.958,5.0
-0.1,66.68834333333334,107762.23,183308.958,5.0
-4.1,22.02327,107762.511,183308.545,6.0
-4.0,21.555329999999998,107762.511,183308.545,6.0
-3.6,19.24866,107762.511,183308.545,6.0
-3.5,18.38574,107762.511,183308.545,6.0
-3.4,18.15398,107762.511,183308.545,6.0
-3.2,16.16858,107762.511,183308.545,6.0
-3.1,16.14908,107762.511,183308.545,6.0
-3.0,15.20576,107762.511,183308.545,6.0
-2.7,13.671994999999999,107762.511,183308.545,6.0
-2.6,12.68882,107762.511,183308.545,6.0
-2.3,11.38064,107762.511,183308.545,6.0
-2.2,10.90609,107762.511,183308.545,6.0
-2.0,10.18361,107762.511,183308.545,6.0
-1.9,10.015995,107762.511,183308.545,6.0
-1.7,10.166475,107762.511,183308.545,6.0
-1.6,10.94736,107762.511,183308.545,6.0
-1.5,9.81046,107762.511,183308.545,6.0
-1.4,12.153843333333333,107762.511,183308.545,6.0
-1.3,13.762113333333332,107762.511,183308.545,6.0
-1.1,16.561719999999998,107762.511,183308.545,6.0
-1.0,18.605213333333335,107762.511,183308.545,6.0
-0.9,23.87693,107762.511,183308.545,6.0
-0.8,26.69204,107762.511,183308.545,6.0
-0.6,36.100586666666665,107762.511,183308.545,6.0
-0.5,42.4139,107762.511,183308.545,6.0
-0.4,54.00347,107762.511,183308.545,6.0
-0.3,60.2767275,107762.511,183308.545,6.0
-0.1,70.87775125,107762.511,183308.545,6.0
-4.2,23.55078,107762.792,183308.131,7.0
-4.1,22.43881,107762.792,183308.131,7.0
-4.0,21.97394,107762.792,183308.131,7.0
-3.6,19.7422,107762.792,183308.131,7.0
-3.5,18.38574,107762.792,183308.131,7.0
-3.4,18.74516,107762.792,183308.131,7.0
-3.2,16.16858,107762.792,183308.131,7.0
-3.1,15.95601,107762.792,183308.131,7.0
-3.0,15.118400000000001,107762.792,183308.131,7.0
-2.9,14.27856,107762.792,183308.131,7.0
-2.7,13.037543333333332,107762.792,183308.131,7.0
-2.6,12.19566,107762.792,183308.131,7.0
-2.3,10.755144999999999,107762.792,183308.131,7.0
-2.2,10.212846666666666,107762.792,183308.131,7.0
-2.0,9.414753333333332,107762.792,183308.131,7.0
-1.9,9.2332,107762.792,183308.131,7.0
-1.7,9.80544,107762.792,183308.131,7.0
-1.6,9.701115000000001,107762.792,183308.131,7.0
-1.5,9.19514,107762.792,183308.131,7.0
-1.4,11.034473333333333,107762.792,183308.131,7.0
-1.3,12.97623,107762.792,183308.131,7.0
-1.2,12.361015,107762.792,183308.131,7.0
-1.1,15.71767,107762.792,183308.131,7.0
-1.0,18.354746666666667,107762.792,183308.131,7.0
-0.9,24.35722,107762.792,183308.131,7.0
-0.8,25.84348,107762.792,183308.131,7.0
-0.7,28.128165000000003,107762.792,183308.131,7.0
-0.6,38.1203,107762.792,183308.131,7.0
-0.5,43.51002,107762.792,183308.131,7.0
-0.4,54.840517500000004,107762.792,183308.131,7.0
-0.3,59.708663333333334,107762.792,183308.131,7.0
-0.1,68.59439285714286,107762.792,183308.131,7.0
-4.2,23.55078,107763.073,183307.718,8.0
-4.1,24.96999,107763.073,183307.718,8.0
-4.0,23.10867,107763.073,183307.718,8.0
-3.6,20.13318,107763.073,183307.718,8.0
-3.4,19.09988,107763.073,183307.718,8.0
-3.1,15.999839999999999,107763.073,183307.718,8.0
-3.0,15.02265,107763.073,183307.718,8.0
-2.9,14.329979999999999,107763.073,183307.718,8.0
-2.7,12.8142025,107763.073,183307.718,8.0
-2.6,11.95625,107763.073,183307.718,8.0
-2.5,11.73045,107763.073,183307.718,8.0
-2.3,10.22568,107763.073,183307.718,8.0
-2.2,9.315850000000001,107763.073,183307.718,8.0
-2.0,8.69188,107763.073,183307.718,8.0
-1.9,8.4543,107763.073,183307.718,8.0
-1.8,7.819355,107763.073,183307.718,8.0
-1.7,8.02641,107763.073,183307.718,8.0
-1.6,8.110585,107763.073,183307.718,8.0
-1.5,8.230155,107763.073,183307.718,8.0
-1.4,9.166875000000001,107763.073,183307.718,8.0
-1.2,11.3281375,107763.073,183307.718,8.0
-1.1,15.429034999999999,107763.073,183307.718,8.0
-1.0,15.0967425,107763.073,183307.718,8.0
-0.9,15.26413,107763.073,183307.718,8.0
-0.8,22.690749999999998,107763.073,183307.718,8.0
-0.7,26.9856,107763.073,183307.718,8.0
-0.6,37.457045,107763.073,183307.718,8.0
-0.5,43.18212666666667,107763.073,183307.718,8.0
-0.4,55.094285,107763.073,183307.718,8.0
-0.3,59.600411666666666,107763.073,183307.718,8.0
-0.1,66.43189444444445,107763.073,183307.718,8.0
-4.2,26.5554,107763.354,183307.304,9.0
-4.1,24.96999,107763.354,183307.304,9.0
-4.0,23.82915,107763.354,183307.304,9.0
-3.6,21.135585,107763.354,183307.304,9.0
-3.4,19.4546,107763.354,183307.304,9.0
-3.1,16.04367,107763.354,183307.304,9.0
-2.9,14.58273,107763.354,183307.304,9.0
-2.7,12.778776666666667,107763.354,183307.304,9.0
-2.5,11.175316666666667,107763.354,183307.304,9.0
-2.3,9.717385,107763.354,183307.304,9.0
-2.2,9.173950000000001,107763.354,183307.304,9.0
-2.1,8.70047,107763.354,183307.304,9.0
-1.9,7.872634999999999,107763.354,183307.304,9.0
-1.8,7.629249999999999,107763.354,183307.304,9.0
-1.7,8.02641,107763.354,183307.304,9.0
-1.6,7.2186900000000005,107763.354,183307.304,9.0
-1.5,7.63022,107763.354,183307.304,9.0
-1.4,8.88915,107763.354,183307.304,9.0
-1.3,8.56721,107763.354,183307.304,9.0
-1.2,9.98887,107763.354,183307.304,9.0
-1.0,13.780417499999999,107763.354,183307.304,9.0
-0.9,15.170883333333334,107763.354,183307.304,9.0
-0.8,22.0791575,107763.354,183307.304,9.0
-0.7,26.150350000000003,107763.354,183307.304,9.0
-0.6,36.783105000000006,107763.354,183307.304,9.0
-0.5,43.135270000000006,107763.354,183307.304,9.0
-0.3,59.11150875,107763.354,183307.304,9.0
-0.1,63.700881111111116,107763.354,183307.304,9.0
-4.2,26.5554,107763.635,183306.891,10.0
-4.0,25.327785,107763.635,183306.891,10.0
-3.6,22.489365,107763.635,183306.891,10.0
-3.5,20.87479,107763.635,183306.891,10.0
-3.1,17.47109,107763.635,183306.891,10.0
-3.0,16.7812,107763.635,183306.891,10.0
-2.9,14.683395,107763.635,183306.891,10.0
-2.8,13.96836,107763.635,183306.891,10.0
-2.7,12.73905,107763.635,183306.891,10.0
-2.6,12.68667,107763.635,183306.891,10.0
-2.5,11.104083333333334,107763.635,183306.891,10.0
-2.3,9.46598,107763.635,183306.891,10.0
-2.2,9.31004,107763.635,183306.891,10.0
-2.1,8.67465,107763.635,183306.891,10.0
-1.9,7.6034966666666675,107763.635,183306.891,10.0
-1.8,7.230035,107763.635,183306.891,10.0
-1.6,7.0485,107763.635,183306.891,10.0
-1.5,7.2925699999999996,107763.635,183306.891,10.0
-1.4,7.35776,107763.635,183306.891,10.0
-1.3,8.53505,107763.635,183306.891,10.0
-1.2,9.37609,107763.635,183306.891,10.0
-1.1,10.46986,107763.635,183306.891,10.0
-1.0,13.341776666666666,107763.635,183306.891,10.0
-0.9,15.56461,107763.635,183306.891,10.0
-0.8,22.16819,107763.635,183306.891,10.0
-0.7,25.662725000000002,107763.635,183306.891,10.0
-0.6,30.13048,107763.635,183306.891,10.0
