Z,Resistivity(ohm.m),easting,northing,ID
-4.2,21.52932,107761.108,183310.609,1.0
-4.1,21.51564,107761.108,183310.609,1.0
-3.8,21.46011,107761.108,183310.609,1.0
-3.7,21.413355,107761.108,183310.609,1.0
-3.5,20.92688,107761.108,183310.609,1.0
-3.4,21.68453,107761.108,183310.609,1.0
-3.3,21.22184,107761.108,183310.609,1.0
-3.1,21.02003,107761.108,183310.609,1.0
-3.0,20.906395,107761.108,183310.609,1.0
-2.8,20.598895,107761.108,183310.609,1.0
-2.6,21.37495,107761.108,183310.609,1.0
-2.4,20.5255,107761.108,183310.609,1.0
-2.2,21.04326,107761.108,183310.609,1.0
-2.1,21.32212,107761.108,183310.609,1.0
-1.9,23.91344,107761.108,183310.609,1.0
-1.8,21.8129,107761.108,183310.609,1.0
-1.5,24.77227,107761.108,183310.609,1.0
-1.4,22.779715,107761.108,183310.609,1.0
-1.2,25.96884,107761.108,183310.609,1.0
-1.1,27.08833,107761.108,183310.609,1.0
-0.9,26.9985,107761.108,183310.609,1.0
-0.8,28.348554999999998,107761.108,183310.609,1.0
-0.6,31.958235000000002,107761.108,183310.609,1.0
-0.5,35.523125,107761.108,183310.609,1.0
-0.4,42.12322,107761.108,183310.609,1.0
-0.3,44.48689,107761.108,183310.609,1.0
-0.1,58.75106666666667,107761.108,183310.609,1.0
-4.2,21.591183333333333,107761.387,183310.199,2.0
-4.1,21.506595,107761.387,183310.199,2.0
-3.8,21.321735,107761.387,183310.199,2.0
-3.7,21.211146666666668,107761.387,183310.199,2.0
-3.5,20.92688,107761.387,183310.199,2.0
-3.4,20.93875,107761.387,183310.199,2.0
-3.3,20.77719,107761.387,183310.199,2.0
-3.1,20.434919999999998,107761.387,183310.199,2.0
-3.0,20.226399999999998,107761.387,183310.199,2.0
-2.8,19.827086666666666,107761.387,183310.199,2.0
-2.7,19.20967,107761.387,183310.199,2.0
-2.6,21.37495,107761.387,183310.199,2.0
-2.5,19.20691,107761.387,183310.199,2.0
-2.4,18.376873333333336,107761.387,183310.199,2.0
-2.2,21.04326,107761.387,183310.199,2.0
-2.1,20.26071,107761.387,183310.199,2.0
-2.0,16.75628,107761.387,183310.199,2.0
-1.9,23.91344,107761.387,183310.199,2.0
-1.8,20.259086666666665,107761.387,183310.199,2.0
-1.7,17.479335,107761.387,183310.199,2.0
-1.5,20.376783333333332,107761.387,183310.199,2.0
-1.4,21.367586666666668,107761.387,183310.199,2.0
-1.2,22.312673333333333,107761.387,183310.199,2.0
