Z,Resistivity(ohm.m),easting,northing,ID
-4.7,4.05294,41665.091,204320.014,1.0
-4.4,4.42121,41665.091,204320.014,1.0
-4.2,4.54934,41665.091,204320.014,1.0
-3.9,4.96412,41665.091,204320.014,1.0
-3.7,5.14026,41665.091,204320.014,1.0
-3.5,5.66095,41665.091,204320.014,1.0
-3.3,6.01679,41665.091,204320.014,1.0
-3.1,6.69611,41665.091,204320.014,1.0
-2.9,7.0165,41665.091,204320.014,1.0
-2.6,7.90759,41665.091,204320.014,1.0
-2.5,8.31681,41665.091,204320.014,1.0
-2.2,9.48262,41665.091,204320.014,1.0
-2.0,10.5694,41665.091,204320.014,1.0
-1.8,11.28874,41665.091,204320.014,1.0
-1.7,11.96295,41665.091,204320.014,1.0
-1.6,12.798175,41665.091,204320.014,1.0
-1.4,14.39267,41665.091,204320.014,1.0
-1.2,15.62119,41665.091,204320.014,1.0
-1.0,17.07353,41665.091,204320.014,1.0
-0.9,17.839695,41665.091,204320.014,1.0
-0.7,18.969070000000002,41665.091,204320.014,1.0
-0.6,19.18965,41665.091,204320.014,1.0
-0.4,19.40279,41665.091,204320.014,1.0
-0.3,21.706645,41665.091,204320.014,1.0
-0.2,21.75253,41665.091,204320.014,1.0
-0.1,22.713716666666667,41665.091,204320.014,1.0
-4.8,3.72682,41665.283,204319.552,2.0
-4.7,3.8672000000000004,41665.283,204319.552,2.0
-4.4,4.19252,41665.283,204319.552,2.0
-4.3,4.30907,41665.283,204319.552,2.0
-4.2,4.54934,41665.283,204319.552,2.0
-4.0,4.45214,41665.283,204319.552,2.0
-3.9,4.96412,41665.283,204319.552,2.0
-3.8,4.8564,41665.283,204319.552,2.0
-3.7,5.14026,41665.283,204319.552,2.0
-3.6,5.02902,41665.283,204319.552,2.0
-3.5,5.66095,41665.283,204319.552,2.0
-3.4,5.54059,41665.283,204319.552,2.0
-3.3,5.954230000000001,41665.283,204319.552,2.0
-3.1,6.69611,41665.283,204319.552,2.0
-3.0,6.56022,41665.283,204319.552,2.0
-2.9,7.0165,41665.283,204319.552,2.0
-2.8,6.86593,41665.283,204319.552,2.0
-2.6,7.81893,41665.283,204319.552,2.0
-2.5,8.22062,41665.283,204319.552,2.0
-2.2,9.33831,41665.283,204319.552,2.0
-2.1,9.82254,41665.283,204319.552,2.0
-2.0,10.5694,41665.283,204319.552,2.0
-1.9,10.91029,41665.283,204319.552,2.0
