npoint,x,y,z,t,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,pos
16216,107765.349,183304.052,27.6398624,42158.27,36.03844299,14.0518141,62.62148711,30.24094854,77.5416247,55.05232596,0.949508732,1.027910066,1.006982078,0.476442885,1.473822937,-2.446221195,7.297330678
16216,107765.349,183304.052,27.6398624,42158.27,36.03844299,14.0518141,62.62148711,30.24094854,77.5416247,55.05232596,0.949508732,1.027910066,1.006982078,0.476442885,1.473822937,-2.446221195,7.327360846
16216,107765.349,183304.052,27.6398624,42158.27,36.03844299,14.0518141,62.62148711,30.24094854,77.5416247,55.05232596,0.949508732,1.027910066,1.006982078,0.476442885,1.473822937,-2.446221195,7.357391013
16216,107765.349,183304.052,27.6398624,42158.27,36.03844299,14.0518141,62.62148711,30.24094854,77.5416247,55.05232596,0.949508732,1.027910066,1.006982078,0.476442885,1.473822937,-2.446221195,7.387421181
16216,107765.349,183304.052,27.6398624,42158.27,36.03844299,14.0518141,62.62148711,30.24094854,77.5416247,55.05232596,0.949508732,1.027910066,1.006982078,0.476442885,1.473822937,-2.446221195,7.417451348
16216,107765.349,183304.052,27.6398624,42158.27,36.03844299,14.0518141,62.62148711,30.24094854,77.5416247,55.05232596,0.949508732,1.027910066,1.006982078,0.476442885,1.473822937,-2.446221195,7.447481515
16216,107765.349,183304.052,27.6398624,42158.27,36.03844299,14.0518141,62.62148711,30.24094854,77.5416247,55.05232596,0.949508732,1.027910066,1.006982078,0.476442885,1.473822937,-2.446221195,7.477511683
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.50754185
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.537572018
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.567602185
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.597632352
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.62766252
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.657692687
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.687722855
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.717753022
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.747783189
16215,107765.519,183303.799,27.6463544,42158.17,36.83844299,14.4518141,64.12148711,31.04094854,79.0416247,56.15232596,0.949508732,1.027910066,0.996982078,0.456442885,1.483822937,-2.516221195,7.777813357
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,7.807843524
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,7.837873692
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,7.867903859
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,7.897934026
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,7.927964194
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,7.957994361
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,7.988024529
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,8.018054696
16214,107765.674,183303.568,27.6481,42158.07,37.63844299,14.6518141,65.72148711,31.74094854,80.6416247,60.15232596,0.949508732,1.027910066,0.986982078,0.446442885,1.473822937,-2.706221195,8.048084863
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.078115031
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.108145198
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.138175366
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.168205533
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.1982357
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.228265868
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.258296035
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.288326203
16213,107765.825,183303.342,27.65,42157.96,38.53844299,14.6518141,69.62148711,32.64094854,82.1416247,60.15232596,0.949508732,1.027910066,0.996982078,0.446442885,1.483822937,-2.706221195,8.31835637
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.348386537
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.378416705
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.408446872
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.43847704
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.468507207
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.498537374
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.528567542
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.558597709
16212,107765.976,183303.117,27.65,42157.86,39.53844299,14.9518141,69.62148711,33.84094854,83.5416247,62.65232596,0.949508732,1.027910066,0.996982078,0.436442885,1.503822937,-2.786221195,8.588627877
16211,107766.111,183302.917,27.65,42157.77,40.33844299,15.4518141,71.32148711,35.34094854,84.6416247,64.85232596,0.949508732,1.027910066,0.996982078,0.446442885,1.503822937,-2.796221195,8.618658044
16211,107766.111,183302.917,27.65,42157.77,40.33844299,15.4518141,71.32148711,35.34094854,84.6416247,64.85232596,0.949508732,1.027910066,0.996982078,0.446442885,1.503822937,-2.796221195,8.648688211
16211,107766.111,183302.917,27.65,42157.77,40.33844299,15.4518141,71.32148711,35.34094854,84.6416247,64.85232596,0.949508732,1.027910066,0.996982078,0.446442885,1.503822937,-2.796221195,8.678718379
16211,107766.111,183302.917,27.65,42157.77,40.33844299,15.4518141,71.32148711,35.34094854,84.6416247,64.85232596,0.949508732,1.027910066,0.996982078,0.446442885,1.503822937,-2.796221195,8.708748546
16211,107766.111,183302.917,27.65,42157.77,40.33844299,15.4518141,71.32148711,35.34094854,84.6416247,64.85232596,0.949508732,1.027910066,0.996982078,0.446442885,1.503822937,-2.796221195,8.738778714
16211,107766.111,183302.917,27.65,42157.77,40.33844299,15.4518141,71.32148711,35.34094854,84.6416247,64.85232596,0.949508732,1.027910066,0.996982078,0.446442885,1.503822937,-2.796221195,8.768808881
16211,107766.111,183302.917,27.65,42157.77,40.33844299,15.4518141,71.32148711,35.34094854,84.6416247,64.85232596,0.949508732,1.027910066,0.996982078,0.446442885,1.503822937,-2.796221195,8.798839048
16211,107766.111,183302.917,27.65,42157.77,40.33844299,15.4518141,71.32148711,35.34094854,84.6416247,64.85232596,0.949508732,1.027910066,0.996982078,0.446442885,1.503822937,-2.796221195,8.828869216
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,8.858899383
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,8.888929551
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,8.918959718
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,8.948989885
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,8.979020053
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,9.00905022
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,9.039080388
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,9.069110555
16210,107766.261,183302.695,27.65,42157.67,40.83786503,16.15339251,72.12148711,36.64355017,85.14110697,66.65232596,0.949508732,1.027910066,0.996982078,0.466097098,1.493926014,-2.726221195,9.099140722
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.12917089
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.159201057
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.189231225
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.219261392
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.249291559
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.279321727
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.309351894
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.339382062
16209,107766.41,183302.476,27.65,42157.56,41.23582154,16.76145113,72.21511026,37.54419602,85.14017958,68.74885758,0.949442887,1.027910066,0.996930513,0.485940518,1.474226057,-2.559266591,9.369412229
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.399442396
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.429472564
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.459502731
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.489532899
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.519563066
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.549593233
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.579623401
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.609653568
16208,107766.566,183302.245,27.65,42157.47,41.93582154,17.16145113,72.50162908,38.24419602,85.14017958,69.34885758,0.939442887,1.037910066,0.996755823,0.495940518,1.474226057,-2.509266591,9.639683736
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.669713903
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.69974407
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.729774238
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.759804405
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.789834573
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.81986474
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.849894907
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.879925075
16207,107766.709,183302.035,27.65,42157.37,42.53573752,17.46145113,73.40162908,38.64419602,85.54017958,70.04885758,0.939442887,1.027910066,0.996755823,0.495940518,1.464226057,-2.459266591,9.909955242
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,9.93998541
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,9.970015577
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.00004574
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.03007591
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.06010608
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.09013625
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.12016641
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.15019658
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.18022675
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.21025692
16206,107766.893,183301.765,27.65,42157.26,42.93573752,17.76145113,74.90084586,39.04419602,86.24017958,70.74885758,0.939442887,1.027910066,0.996747014,0.485940518,1.464226057,-2.479266591,10.24028708
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.27031725
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.30034742
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.33037759
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.36040775
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.39043792
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.42046809
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.45049826
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.48052842
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.51055859
16205,107767.076,183301.496,27.65,42157.16,43.33573752,17.96145113,75.50084586,39.64419602,86.94017958,71.44885758,0.939442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.549266591,10.54058876
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.57061892
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.60064909
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.63067926
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.66070943
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.69073959
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.72076976
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.75079993
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.7808301
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.81086026
16204,107767.214,183301.292,27.65,42157.06,43.73573752,18.16145113,75.50084586,40.14419602,87.14017958,72.04885758,0.949442887,1.027910066,0.996747014,0.455940518,1.454226057,-2.639266591,10.84089043
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,10.8709206
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,10.90095077
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,10.93098093
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,10.9610111
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,10.99104127
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,11.02107144
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,11.0511016
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,11.08113177
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,11.11116194
16203,107767.423,183300.985,27.6553312,42156.94,44.03573752,18.36145113,76.60084586,40.94419602,87.24017958,72.14885758,0.949442887,1.027910066,0.996747014,0.465940518,1.454226057,-2.659266591,11.14119211
16202,107767.558,183300.785,27.665625,42156.84,44.13573752,18.56145113,76.70084586,41.04419602,87.74017958,71.84885758,0.949442887,1.027910066,0.996747014,0.455940518,1.474226057,-2.629266591,11.17122227
16202,107767.558,183300.785,27.665625,42156.84,44.13573752,18.56145113,76.70084586,41.04419602,87.74017958,71.84885758,0.949442887,1.027910066,0.996747014,0.455940518,1.474226057,-2.629266591,11.20125244
16202,107767.558,183300.785,27.665625,42156.84,44.13573752,18.56145113,76.70084586,41.04419602,87.74017958,71.84885758,0.949442887,1.027910066,0.996747014,0.455940518,1.474226057,-2.629266591,11.23128261
16202,107767.558,183300.785,27.665625,42156.84,44.13573752,18.56145113,76.70084586,41.04419602,87.74017958,71.84885758,0.949442887,1.027910066,0.996747014,0.455940518,1.474226057,-2.629266591,11.26131278
16202,107767.558,183300.785,27.665625,42156.84,44.13573752,18.56145113,76.70084586,41.04419602,87.74017958,71.84885758,0.949442887,1.027910066,0.996747014,0.455940518,1.474226057,-2.629266591,11.29134294
16202,107767.558,183300.785,27.665625,42156.84,44.13573752,18.56145113,76.70084586,41.04419602,87.74017958,71.84885758,0.949442887,1.027910066,0.996747014,0.455940518,1.474226057,-2.629266591,11.32137311
16202,107767.558,183300.785,27.665625,42156.84,44.13573752,18.56145113,76.70084586,41.04419602,87.74017958,71.84885758,0.949442887,1.027910066,0.996747014,0.455940518,1.474226057,-2.629266591,11.35140328
