ID,x_ert,y_ert,x_em,y_em,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,forward_HCP1QP,forward_PRP1QP,forward_HCP2QP,forward_PRP2QP,forward_HCP4QP,forward_PRP4QP
27.0,41670.00186,204308.2093,41670.00186,204308.2093,137.2,51.2,177.6,99.5,191.8,177.6,133.8549570597822,65.61353135099355,181.5265919083271,115.10601951542206,187.47921843172276,188.47407045860496
28.0,41670.15453,204307.6858,41670.15453,204307.6858,137.5,50.6,177.6,100.7,191.5,178.0,135.67856115812896,63.713929385912614,185.73107536143792,116.46161195816593,190.64811648964158,192.4831650803607
29.0,41670.3466,204307.0499,41670.3466,204307.0499,138.1,50.6,179.7,101.5,191.4,179.2,141.4714517006283,62.150108268361784,195.1970271657559,121.51567574276072,196.80356072693914,201.66543402497666
30.0,41670.52277,204306.4886,41670.52277,204306.4886,138.3,50.3,180.5,101.7,192.0,181.6,147.5646540825759,64.86523799305698,202.78308650169146,127.52392320467503,201.71303185394484,210.08140750207787
31.0,41670.73131,204305.8502,41670.73131,204305.8502,138.5,50.6,181.1,102.3,194.8,184.1,151.432853105747,70.21086829649816,205.31887863196428,131.82473704676022,203.2915209904223,213.86132680487816
32.0,41670.73131,204305.8502,41670.73131,204305.8502,138.5,50.6,181.1,102.3,194.8,184.1,154.19072399526465,73.61661340255893,206.47190507028512,134.84986457957274,203.22817092232077,215.5699312442719
33.0,41670.91631,204305.3064,41670.91631,204305.3064,138.8,51.0,183.1,102.4,199.9,185.5,151.72554313114534,71.56591644750681,203.6821909968006,132.2484257995935,201.3392306360109,212.22703794420997
34.0,41671.12674,204304.7098,41671.12674,204304.7098,139.0,50.1,186.0,100.3,205.4,185.9,145.236097353612,67.99070909797977,197.08514151308376,125.8827826361037,197.72289666995266,205.0400397566179
35.0,41671.35487,204304.085,41671.35487,204304.085,139.4,47.9,187.6,97.2,210.2,185.9,142.33222592802386,65.12028211327643,194.4126889498074,122.89880034920792,195.73912427304487,201.63380411557534
36.0,41671.59446,204303.4493,41671.59446,204303.4493,138.4,46.2,188.0,95.7,214.1,185.5,141.1301385986946,62.97369938390843,193.45923953804805,121.6051727769137,194.44958015443478,199.97796428761825
37.0,41671.59446,204303.4493,41671.59446,204303.4493,138.4,46.2,188.0,95.7,214.1,185.5,141.3785695194103,65.10051506428962,192.29993889096102,122.24498628372892,193.09940684599886,199.04521825782555
38.0,41671.80629,204302.9022,41671.80629,204302.9022,138.7,46.8,188.5,96.4,216.0,183.9,144.59374922261904,68.1831355215394,194.6794271000597,125.72716475026043,193.74265051878677,201.73684824405623
39.0,41672.04435,204302.3028,41672.04435,204302.3028,141.1,47.7,189.9,97.9,215.5,183.0,148.11724591436604,67.23431549568208,200.12023033846407,128.98315937507013,196.4149665375204,206.81002721881947
40.0,41672.25241,204301.7912,41672.25241,204301.7912,142.2,47.3,189.9,98.6,213.5,182.6,151.67353700493777,69.55835632806901,203.8217646239863,132.76709201798542,198.00568941203667,210.85570308046945
41.0,41672.50386,204301.1875,41672.50386,204301.1875,141.3,46.8,191.6,98.7,210.9,183.3,151.41081131588376,70.0705632915136,203.65816414857588,132.68922085183144,198.07441768586546,210.8382358819731
42.0,41672.71463,204300.6931,41672.71463,204300.6931,141.1,46.9,191.6,99.6,208.8,185.3,151.20391526601284,69.94643004436247,203.92736828337124,132.4401976049157,198.7854519349543,211.21697957139338
43.0,41672.71463,204300.6931,41672.71463,204300.6931,141.1,46.9,191.6,99.6,208.8,185.3,154.16195753699154,71.60893412841166,207.35856093520596,135.1363714390568,201.60889121971962,215.1752889328701
44.0,41672.97563,204300.0954,41672.97563,204300.0954,141.6,47.2,190.7,101.6,206.9,187.6,155.7924901018693,69.96202609380619,212.50292387087512,136.0708216230191,207.22469575047444,220.78642456172798
45.0,41673.24592,204299.4919,41673.24592,204299.4919,142.2,48.0,191.9,103.4,205.1,190.2,166.92003703167072,74.61460721700682,227.86588232699094,146.79606826207993,218.65779614223322,237.9451752286337
46.0,41673.52098,204298.892,41673.52098,204298.892,143.5,48.4,192.3,104.9,205.4,193.2,188.38252147317715,85.25025972715687,253.26282017074385,168.17228544415718,234.01302585215288,266.0369144269118
47.0,41673.52098,204298.892,41673.52098,204298.892,143.5,48.4,192.3,104.9,205.4,193.2,195.26586615650697,84.96296588367254,264.783571459105,174.55856915271468,241.9823996346387,278.11531109232607
48.0,41673.78986,204298.3172,41673.78986,204298.3172,143.4,48.3,192.3,104.7,208.1,196.1,184.93846250790406,78.62357612102106,254.38987674023804,163.94426059235792,237.15850287088617,266.7760851764192
49.0,41674.09147,204297.6848,41674.09147,204297.6848,142.7,49.0,193.4,104.0,212.6,198.0,177.00944959101693,77.81803955765449,241.67820348326367,156.4083873579022,228.4322961628086,253.28627236514293
50.0,41674.34996,204297.1527,41674.34996,204297.1527,142.9,48.1,196.7,103.8,218.7,198.8,173.0038819255244,79.68526193773907,232.33506949417765,153.022894257088,220.57950379207972,243.47320443790036
51.0,41674.60376,204296.6378,41674.60376,204296.6378,143.4,46.4,199.8,102.4,224.8,198.3,163.03809390669727,74.60173724813667,220.60453233312165,143.15705623037013,213.29079443788987,230.4876688909181
52.0,41674.60376,204296.6378,41674.60376,204296.6378,143.4,46.4,199.8,102.4,224.8,198.3,154.3166810471071,68.77919502637072,212.11710950467636,134.29486797394875,208.95033238540628,220.93218221524327
53.0,41674.89751,204296.0484,41674.89751,204296.0484,145.0,46.9,200.7,100.4,229.2,197.0,151.78008205978864,65.87469360596175,210.2746986603589,131.42216627072247,208.33227831756543,218.66712618486065
54.0,41675.19683,204295.4501,41675.19683,204295.4501,146.2,47.1,201.0,99.8,230.4,195.0,151.90697775873522,66.89034730427684,210.2804558567709,131.5106297156596,209.13609879233158,219.10776767924165
55.0,41675.50823,204294.8259,41675.50823,204294.8259,147.0,47.7,200.7,101.5,227.6,192.9,154.1550319180633,69.42442132224716,212.32907260634857,133.82362898696513,210.89732966721533,221.95639232470182
56.0,41675.50823,204294.8259,41675.50823,204294.8259,147.0,47.7,200.7,101.5,227.6,192.9,157.03525925158812,70.79912007103304,215.53924029201957,136.55002433709151,212.98477255548534,225.56494976141312
57.0,41675.77523,204294.2865,41675.77523,204294.2865,148.5,49.3,200.5,104.6,223.2,191.9,160.77584456414073,74.3347702062372,218.81793615117567,140.6214889789497,214.5515396688837,229.54786343434253
58.0,41676.04072,204293.7455,41676.04072,204293.7455,150.5,51.4,201.1,108.7,217.8,193.3,168.49197194411414,77.26589697973853,226.88855018326691,148.4173673724276,217.50089165243105,237.77877657658135
59.0,41676.29089,204293.231,41676.29089,204293.231,152.5,53.2,202.1,112.7,212.8,197.3,179.24798142953728,82.96194800939546,237.45850700811684,159.66024543998617,221.08588618581328,248.8236184727479
60.0,41676.59609,204292.5978,41676.59609,204292.5978,153.6,54.4,203.6,116.0,210.4,202.7,182.5848677797261,82.84857949722968,241.83805780703278,162.96383579888663,222.684406014339,252.85481604512373
61.0,41676.59609,204292.5978,41676.59609,204292.5978,153.6,54.4,203.6,116.0,210.4,202.7,186.35760693740573,85.09429564336601,245.73002755288178,166.84612001989092,224.4885869082397,257.1080898172259
62.0,41676.87209,204292.0204,41676.87209,204292.0204,154.9,56.0,205.8,118.8,211.9,207.8,193.0072365774283,91.00560754363148,252.06606905835136,173.91736210173943,227.9812631649022,264.76054728791524
63.0,41677.14555,204291.4439,41677.14555,204291.4439,156.2,56.7,209.6,119.7,217.0,212.7,193.9240230666636,90.82669602127052,254.5474383372139,174.58337330690946,230.65720397243294,267.62356476507296
64.0,41677.43202,204290.8352,41677.43202,204290.8352,156.6,55.8,213.5,118.3,223.7,217.2,190.53638514557625,88.4796181073112,252.75281897130657,170.88459458158314,231.66843362554556,265.95094923935164
65.0,41677.43202,204290.8352,41677.43202,204290.8352,156.6,55.8,213.5,118.3,223.7,217.2,185.62248725059763,83.4010457876298,250.00135954705257,165.46874616880925,231.7233394481,262.6022058710867
66.0,41677.74764,204290.1592,41677.74764,204290.1592,156.9,54.2,216.5,117.9,230.6,220.9,179.93932216593694,79.63170572162063,244.6175844934223,159.49509437541673,229.6119908106558,256.6336493527703
67.0,41678.03277,204289.5444,41678.03277,204289.5444,158.4,54.4,218.8,119.5,237.2,223.0,176.4375122556428,80.77793149094431,238.290181006,156.26335711290906,225.69363992501596,250.38488880286238
68.0,41678.2827,204289.0021,41678.2827,204289.0021,160.4,56.7,221.3,121.6,242.0,223.9,176.38651824874114,82.44978508876024,236.31675800015793,156.47255739665985,223.63566210082266,248.4370068492579
69.0,41678.2827,204289.0021,41678.2827,204289.0021,160.4,56.7,221.3,121.6,242.0,223.9,180.062038126232,85.43697335488592,239.21667650686362,160.55795625733325,224.07538516944322,251.6300552454089
70.0,41678.59956,204288.3099,41678.59956,204288.3099,161.3,56.8,225.4,124.5,244.2,225.2,184.116286726867,86.09947413055114,243.84037452163096,164.68720947634296,225.40119969471604,256.038726945533
71.0,41678.84775,204287.7648,41678.84775,204287.7648,164.1,56.1,229.8,127.0,245.3,228.7,185.42708883603507,84.47594325060787,245.71841610680343,165.82972911915786,225.38847117190488,257.20421336274137
72.0,41679.07986,204287.2537,41679.07986,204287.2537,168.5,57.9,229.8,129.8,246.7,234.9,185.1199107329062,84.79652017042596,244.58407194751865,165.59943585784853,224.2702096882294,255.9874934226528
73.0,41679.35791,204286.6417,41679.35791,204286.6417,172.7,60.2,238.7,135.3,248.8,242.2,191.75272845422495,89.10935404498107,251.06085200722904,172.4070778329648,227.3799993523608,263.28517897163584
74.0,41679.35791,204286.6417,41679.35791,204286.6417,172.7,60.2,238.7,135.3,248.8,242.2,203.52781095912522,95.39153816797631,264.29640950585673,184.28241742546822,234.7600335491104,277.93443607548267
75.0,41679.61891,204286.0692,41679.61891,204286.0692,177.0,62.5,245.8,141.5,250.7,249.4,210.1379747956113,98.27110762654266,273.9939464863274,190.7956973476818,241.95264463415,289.04486752062553
76.0,41679.92256,204285.4073,41679.92256,204285.4073,182.0,64.6,252.7,146.4,251.5,255.9,215.85667502264687,100.91677215158981,282.4543078394346,196.43106230382426,248.40461188399232,298.9078395768124
77.0,41680.17222,204284.8667,41680.17222,204284.8667,187.0,66.4,257.3,150.6,253.0,261.0,217.5996369956218,100.53574118220374,286.44091642996113,197.7502060170507,252.38936197012268,303.52791156824566
78.0,41680.17222,204284.8667,41680.17222,204284.8667,187.0,66.4,257.3,150.6,253.0,261.0,211.56880482311635,93.96461678022692,283.7535490849207,190.94168147378824,253.58910704725474,300.3404021644122
79.0,41680.46309,204284.2403,41680.46309,204284.2403,189.7,67.9,260.4,153.5,254.0,264.9,215.65454645108358,94.05125469138984,290.1347451676739,194.7126075621444,257.84351182520993,307.08878283725335
80.0,41680.72465,204283.6791,41680.72465,204283.6791,192.2,69.0,263.3,156.0,253.9,268.5,225.90845032689953,99.17210898728923,302.31599632379493,205.22045231285315,264.36253284040515,320.64317908216196
81.0,41681.01064,204283.067,41681.01064,204283.067,194.8,69.2,265.4,158.8,253.3,272.6,230.64700081987937,101.44364444300301,309.1702650145195,210.1894122531812,268.7084081895982,328.48172153253677
82.0,41681.01064,204283.067,41681.01064,204283.067,194.8,69.2,265.4,158.8,253.3,272.6,237.07392823895876,105.15477778859156,315.8639488521068,216.90252237341406,271.54655706515166,335.84577633877365
83.0,41681.27949,204282.4925,41681.27949,204282.4925,197.0,70.6,267.6,162.3,253.3,276.5,245.60580005417893,111.5915227322726,322.535206167629,226.06235200502297,272.83672383451466,343.19423371244187
84.0,41681.54837,204281.9186,41681.54837,204281.9186,200.2,72.3,270.5,165.0,254.2,279.5,250.68144620648837,115.87295736167454,324.82446696534646,231.55698781415245,271.50500249887665,345.46419103973835
85.0,41681.80318,204281.3745,41681.80318,204281.3745,201.8,71.7,270.5,164.9,256.1,281.7,244.59109307549906,111.36557472806582,318.395457845123,225.3211660734444,267.6405233365473,337.749153910339
86.0,41682.08997,204280.7607,41682.08997,204280.7607,201.7,71.0,274.4,163.4,258.9,284.4,241.8495116656768,109.6416501683065,315.00744903885396,222.64738634212245,265.11776455996284,333.67152286889063
87.0,41682.08997,204280.7607,41682.08997,204280.7607,201.7,71.0,274.4,163.4,258.9,284.4,248.87199911216726,115.73673160307548,319.21500550274027,230.27325451240824,264.82781899495774,338.40170984692895
88.0,41682.32344,204280.2589,41682.32344,204280.2589,202.2,70.3,277.0,162.9,262.9,286.9,246.89102485777934,117.62132386434513,313.8281646917004,228.51724906398428,260.91425216158524,332.9191010637868
89.0,41682.6051,204279.6501,41682.6051,204279.6501,202.8,68.8,279.9,162.9,265.5,287.8,233.79742018489816,109.80185418653915,300.6311021028242,214.95242689249395,255.20572403043406,318.3700885178325
90.0,41682.88919,204279.032,41682.88919,204279.032,204.0,68.8,280.5,163.4,265.7,286.5,225.20255407969356,102.41619062996138,293.8207389911087,205.84049525038301,252.8135694717898,310.4083194888785
91.0,41682.88919,204279.032,41682.88919,204279.032,204.0,68.8,280.5,163.4,265.7,286.5,228.06329113434873,103.78928330014004,297.31536008140654,208.8195765776375,254.67503433955932,314.28067474841305
92.0,41683.20143,204278.3488,41683.20143,204278.3488,205.7,71.3,278.2,163.8,263.6,282.8,235.04885614826551,108.66186018032393,303.9642786710095,216.01737440529885,257.8220987083385,321.9430988877601
93.0,41683.47068,204277.7578,41683.47068,204277.7578,206.5,73.1,275.0,163.5,258.5,277.8,238.9586616249514,112.69873495943389,307.01609125120916,219.90402172109793,259.9256618767296,326.1550414823081
94.0,41683.69099,204277.2739,41683.69099,204277.2739,206.0,73.7,275.0,162.7,251.2,272.4,240.38391326267495,111.6481558492389,311.7476744406492,221.1011578820706,264.3392897124811,331.5535016150657
95.0,41683.96418,204276.6737,41683.96418,204276.6737,204.1,73.1,271.4,160.3,244.2,267.7,248.81961636854075,114.25731294395351,323.54625234658704,229.54629827748207,271.40973212911194,344.51158881430825
96.0,41683.96418,204276.6737,41683.96418,204276.6737,204.1,73.1,271.4,160.3,244.2,267.7,256.76153696799616,120.11531711005316,332.22021673848127,237.92246622306192,276.2549150100148,354.83124606953254
97.0,41684.26677,204276.0093,41684.26677,204276.0093,200.1,71.6,259.1,156.3,239.2,263.7,258.6531239118953,121.78141436745538,333.56275770910753,239.840319975295,276.81066846517035,356.4904273152004
98.0,41684.55239,204275.3832,41684.55239,204275.3832,195.0,69.5,253.1,151.5,236.5,259.0,253.28874337666664,118.26013853840585,327.6546103068604,234.1292822861594,273.96662871527735,349.678814697886
99.0,41684.55239,204275.3832,41684.55239,204275.3832,195.0,69.5,253.1,151.5,236.5,259.0,245.86582834545052,113.95252398238152,319.336013799757,226.427157675708,269.7446899145063,340.1993843647196
100.0,41684.7968,204274.8488,41684.7968,204274.8488,189.7,66.0,247.1,145.2,236.1,254.1,240.05335314195617,112.25202229372768,311.38503492097976,220.71842189562412,264.9317997789618,331.47864782637123
101.0,41685.06687,204274.2605,41685.06687,204274.2605,183.3,62.3,241.9,138.3,237.8,251.0,229.1163985669964,107.96348326891243,297.8468103592508,209.7559599223047,257.5845612973744,316.50881257160404
102.0,41685.34879,204273.6497,41685.34879,204273.6497,177.7,60.4,238.5,134.3,241.3,247.2,218.60720056146957,104.84294900108782,282.2694142098288,199.2756345728814,247.43038371576074,299.3351149955432
103.0,41685.63115,204273.0413,41685.63115,204273.0413,175.3,59.7,236.3,130.8,244.6,240.5,196.441676345722,92.22981408715916,257.50131726494766,176.60710980077985,233.9129594955401,271.51167335630527
104.0,41685.63115,204273.0413,41685.63115,204273.0413,175.3,59.7,236.3,130.8,244.6,240.5,178.46943662929777,84.24392404516641,235.95656575724988,158.7544946445884,221.3236412712795,247.90637082160538
105.0,41685.88641,204272.493,41685.88641,204272.493,173.3,58.3,233.1,125.7,246.6,233.1,178.4519940246385,87.46698089842019,232.11281593551348,159.37139176056593,216.82626630381642,243.86615664558624
106.0,41686.15911,204271.9073,41686.15911,204271.9073,169.7,57.0,229.4,121.5,247.4,226.4,185.10460090455572,91.40415946488513,237.13567587381192,166.38613045877642,216.99124691921946,248.8488410323929
107.0,41686.40347,204271.3808,41686.40347,204271.3808,167.8,56.6,226.9,119.3,246.7,220.5,182.50257798789983,90.82321479127559,234.62124712820315,164.1154671805622,215.71596115807804,246.3843507791556
108.0,41686.67177,204270.7996,41686.67177,204270.7996,166.6,55.1,225.2,117.9,243.5,215.3,179.30956070527938,90.36097031213392,231.70532315769282,161.02686400439703,215.34657089718615,243.81380142337565
109.0,41686.67177,204270.7996,41686.67177,204270.7996,166.6,55.1,225.2,117.9,243.5,215.3,184.78092698049676,91.0227123441909,239.46372693400195,166.0026810248304,220.62561291009334,251.9082000325652
110.0,41686.95446,204270.1836,41686.95446,204270.1836,164.5,53.8,222.4,116.3,238.4,211.8,196.5308435889785,95.52290715251544,253.92721588241488,177.44286225248857,229.44897235894058,267.58669979487627
