,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107763.97098477888,183306.32675039303,17.342439941250035,39.6534844874625,88.2667402360227,123.89504426951206,32.30239130983663,11
1,107764.23841215766,183305.9072339721,18.143332992345396,56.066288924494835,119.47763291802957,92.40264751046045,44.650934910086015,12
2,107764.51709068973,183305.46837227696,17.976806617620557,35.66146630640811,132.22667492311882,139.43247744066116,24.288932435518404,13
3,107764.51709068973,183305.46837227696,14.085024426634664,34.55073780727825,130.84120165557155,124.94090830775376,39.13013454794537,14
4,107764.87305231168,183304.9037918877,25.763043185679336,39.34208284267226,95.6542909136874,161.6586344686964,30.53485213610872,15
5,107765.12959874494,183304.4950127816,45.36602445015206,35.87784161147495,95.70893797242789,147.9312502154821,41.43646617791295,16
6,107765.41292058016,183304.04346188344,50.210273376839105,57.25515180943711,93.59454829226547,163.8015986194108,45.663752897737695,17
7,107765.6708266516,183303.63368629944,53.6573983792082,28.380265058559644,111.99421516161499,191.4274804516972,33.99867101599224,18
8,107765.96699445168,183303.16587681603,50.756052026069746,59.86039716387846,156.81782173587519,157.4583980615301,27.08479569065743,19
9,107766.19277237744,183302.8097174708,33.384714598052,83.91667160369217,215.93634799017386,136.55129454326817,35.99048560044978,20
10,107766.48581395714,183302.3481896957,48.04941969734331,84.05420955908056,262.15543008900437,98.9459406353238,42.85588553111783,21
11,107766.76638335422,183301.9084764449,38.46089751893615,101.24360326373726,222.88314625010568,152.43842440730268,24.284900594978243,22
12,107767.06416151243,183301.44566545825,39.460696358010296,101.78996335838059,284.84520298649585,116.03143153590885,29.658881017217993,23
13,107767.36390811711,183300.98534841463,48.07818816999702,107.63324653327894,250.44219748258513,132.27205185840936,27.622297990977966,24
14,107767.59998844763,183300.6268439153,47.70855915817059,92.17493776836149,244.3667244502357,150.22375240341117,18.822514474103052,25
15,107767.91201840888,183300.1575272977,46.83453904474296,105.77174623771901,204.25653127462115,162.32079016778715,29.844145653325768,26
16,107768.227174681,183299.6870142873,49.60998351553259,103.14938383604519,213.81409761173003,182.20619434562857,20.38945341524052,27
17,107768.49868384714,183299.28325760923,47.01014660358806,92.52694258407112,255.05473067032983,155.58497249771835,28.99355707686521,28
18,107768.81592092064,183298.81211531247,24.81546063000462,100.30832180678468,247.00727004997322,167.85293912480094,32.18797683501761,29
19,107769.0897308946,183298.40676552244,32.17729613215737,97.92557972365744,232.97699296562453,156.38548697562084,41.95846823778045,30
20,107769.3654121994,183298.00019971747,40.83593903152323,30.949320239713845,238.20832882288232,206.09746368890802,26.435785651678536,31
21,107769.68832580149,183297.5254898537,29.129919985413824,79.44460268018821,200.75415371472076,222.3715036940911,26.70204060668666,32
22,107769.96654966756,183297.1172681088,45.17612658473797,64.00870442304219,230.01313955148623,174.9790915306785,44.415562783079146,33
23,107770.28000201994,183296.65745428484,35.36979297085581,44.64448340526248,264.8143839699351,175.64889546498696,36.5459792295875,34
24,107770.28000201994,183296.65745428484,43.18852965185994,64.94252066989559,197.93334949408066,208.45843369676854,29.46042330845992,35
25,107770.64370392592,183296.123767131,46.04333197412298,78.06122014423218,180.03549699030154,212.34737221013543,26.79519793100002,36
26,107770.91272622172,183295.72907154265,30.695751796662712,90.46750371054303,234.9603996344195,170.62066443398516,35.41538458289718,37
27,107771.22782923924,183295.267804402,44.04138180922197,86.62033363663797,216.65010729474272,188.8509553652387,28.081054228982204,38
28,107771.53844204318,183294.81572409533,37.89676981379272,60.68123244716444,268.3893220628005,164.79301008591725,34.71757594908326,39
29,107771.83669967536,183294.38499163464,44.31653393971312,44.33466198606579,254.08429755569378,179.02810215631442,31.991090624074378,40
30,107772.10338826648,183294.0016571041,33.14320253067252,86.82126385385939,238.2185996390957,154.19629361375237,38.54007517184361,41
31,107772.41587165532,183293.55545141548,37.779402436093406,84.37635077788222,175.74193336093143,198.16518314777952,33.143949976837405,42
32,107772.76381213228,183293.06152975,36.26140246766023,50.450317581367806,189.4691880196552,223.7482766544703,26.75509609635345,43
33,107773.08885108236,183292.6011231076,37.374401175000706,56.62218226495262,151.21662357589088,238.83785219547082,27.767483251918424,44
34,107773.3750119536,183292.1955386084,31.494340867854717,51.99087933812771,206.56255804364096,214.7597421819921,29.27063048177648,45
35,107773.3750119536,183292.1955386084,29.71654555779967,63.455024367589104,193.52770133430533,193.94819198084934,38.82669980762107,46
36,107773.99266334182,183291.32146101445,38.47197381905757,72.52594057955876,153.6034265508852,205.87340536321378,36.462814306003835,47
37,107774.27526087314,183290.9224980744,48.02058392895864,54.995146934604875,171.70144614590848,200.41127497235286,31.058621529019046,48
38,107774.48476256683,183290.62715427764,43.41570481866276,71.76969912883705,137.15470552839247,194.04466214974894,45.73596290944648,49
39,107774.6826693222,183290.348605902,44.449661151870636,36.24999168398044,160.7035479292368,230.9529729492636,32.49402264921237,50
